target_word,target_group,attribute_word,attribute_group,cosine_similarity
alonzo,Y,filth,B,0.03846435
alonzo,Y,murder,B,0.1557648
alonzo,Y,sickness,B,0.0066771572
alonzo,Y,accident,B,0.10418698
alonzo,Y,death,B,0.16093847
alonzo,Y,grief,B,0.05624175
alonzo,Y,poison,B,-0.025776394
alonzo,Y,stink,B,0.033644095
alonzo,Y,assault,B,0.15167412
alonzo,Y,disaster,B,0.027822776
alonzo,Y,hatred,B,0.06217747
alonzo,Y,pollute,B,-0.055676006
alonzo,Y,tragedy,B,0.082465984
alonzo,Y,divorce,B,0.009547489
alonzo,Y,jail,B,0.104479
alonzo,Y,poverty,B,0.14509349
alonzo,Y,ugly,B,0.06550044
alonzo,Y,cancer,B,0.017980527
alonzo,Y,kill,B,0.0868186
alonzo,Y,rotten,B,0.001570012
alonzo,Y,vomit,B,0.030914001
alonzo,Y,agony,B,0.05864255
alonzo,Y,prison,B,0.10597303
jamel,Y,caress,A,0.05420858
jamel,Y,freedom,A,0.02265227
jamel,Y,health,A,0.008441561
jamel,Y,love,A,0.016956924
jamel,Y,peace,A,0.044544253
jamel,Y,cheer,A,0.07885385
jamel,Y,friend,A,0.116928466
jamel,Y,heaven,A,0.03651352
jamel,Y,loyal,A,0.06089635
jamel,Y,pleasure,A,0.0031114873
jamel,Y,diamond,A,0.0131896315
jamel,Y,gentle,A,0.023068056
jamel,Y,honest,A,0.010425696
jamel,Y,lucky,A,0.021128036
jamel,Y,rainbow,A,0.049798377
jamel,Y,diploma,A,0.030117279
jamel,Y,gift,A,0.065591745
jamel,Y,honor,A,0.065502934
jamel,Y,miracle,A,0.072171174
jamel,Y,sunrise,A,0.07059799
jamel,Y,family,A,0.10621921
jamel,Y,happy,A,0.08471165
jamel,Y,laughter,A,-0.026327979
jamel,Y,paradise,A,0.038767193
jamel,Y,vacation,A,0.03351317
jamel,Y,abuse,B,0.061084818
jamel,Y,crash,B,0.08853587
jamel,Y,filth,B,0.0626244
jamel,Y,murder,B,0.18792135
jamel,Y,sickness,B,0.040765908
jamel,Y,accident,B,0.11434303
jamel,Y,death,B,0.16168386
jamel,Y,grief,B,0.10677699
jamel,Y,poison,B,0.045064993
jamel,Y,stink,B,0.076028004
jamel,Y,assault,B,0.17251913
jamel,Y,disaster,B,0.012100489
jamel,Y,hatred,B,0.10543839
jamel,Y,pollute,B,0.009026917
jamel,Y,tragedy,B,0.11112911
jamel,Y,divorce,B,-0.016067356
jamel,Y,jail,B,0.16118422
jamel,Y,poverty,B,0.06862361
jamel,Y,ugly,B,0.05922029
jamel,Y,cancer,B,-0.032463454
jamel,Y,kill,B,0.0771232
jamel,Y,rotten,B,0.06465622
jamel,Y,vomit,B,0.04031433
jamel,Y,agony,B,0.07414834
jamel,Y,prison,B,0.18198723
lerone,Y,caress,A,0.068219535
lerone,Y,freedom,A,0.09271686
lerone,Y,health,A,-0.0010342925
lerone,Y,love,A,0.10607537
lerone,Y,peace,A,0.087301314
lerone,Y,cheer,A,0.12023254
lerone,Y,friend,A,0.22161268
lerone,Y,heaven,A,0.10679893
lerone,Y,loyal,A,0.06534793
lerone,Y,pleasure,A,0.045184024
lerone,Y,diamond,A,-0.044255275
lerone,Y,gentle,A,0.11540569
lerone,Y,honest,A,0.09532766
lerone,Y,lucky,A,0.08194772
lerone,Y,rainbow,A,0.06566968
lerone,Y,diploma,A,0.1446361
lerone,Y,gift,A,0.014564332
lerone,Y,honor,A,0.14686736
lerone,Y,miracle,A,0.0866003
lerone,Y,sunrise,A,0.080366306
lerone,Y,family,A,0.15197967
lerone,Y,happy,A,0.11292953
lerone,Y,laughter,A,0.077421844
lerone,Y,paradise,A,0.124419525
lerone,Y,vacation,A,0.07960112
lerone,Y,abuse,B,0.07655675
lerone,Y,crash,B,0.012371784
lerone,Y,filth,B,0.088962674
lerone,Y,murder,B,0.22848392
lerone,Y,sickness,B,-0.0018993465
lerone,Y,accident,B,0.05845772
lerone,Y,death,B,0.18053667
lerone,Y,grief,B,0.11257121
lerone,Y,poison,B,0.0065536425
lerone,Y,stink,B,0.06481271
lerone,Y,assault,B,0.21864536
lerone,Y,disaster,B,-0.0632095
lerone,Y,hatred,B,0.07479748
lerone,Y,pollute,B,-0.03307583
lerone,Y,tragedy,B,0.11284254
lerone,Y,divorce,B,0.01075177
lerone,Y,jail,B,0.17767596
lerone,Y,poverty,B,0.11757473
lerone,Y,ugly,B,0.026872892
lerone,Y,cancer,B,0.033161838
lerone,Y,kill,B,0.13487227
lerone,Y,rotten,B,0.0009677706
lerone,Y,vomit,B,0.1273808
lerone,Y,agony,B,0.11680485
lerone,Y,prison,B,0.17119731
percell,Y,caress,A,0.09952533
percell,Y,freedom,A,0.0072084777
percell,Y,health,A,0.05154697
percell,Y,love,A,0.13692318
percell,Y,peace,A,0.07516075
percell,Y,cheer,A,0.031526927
percell,Y,friend,A,0.18226877
percell,Y,heaven,A,0.042393558
percell,Y,loyal,A,-0.001220922
percell,Y,pleasure,A,0.009196273
percell,Y,diamond,A,0.011509904
percell,Y,gentle,A,0.05365654
percell,Y,honest,A,0.058270734
percell,Y,lucky,A,0.06354369
percell,Y,rainbow,A,0.049266312
percell,Y,diploma,A,0.14034267
percell,Y,gift,A,0.07312964
percell,Y,honor,A,0.06821592
percell,Y,miracle,A,0.04421047
percell,Y,sunrise,A,0.029382197
percell,Y,family,A,0.123198785
percell,Y,happy,A,0.103385456
percell,Y,laughter,A,0.02838223
percell,Y,paradise,A,-0.020900642
percell,Y,vacation,A,0.06769871
percell,Y,abuse,B,0.10788753
percell,Y,crash,B,0.0694975
percell,Y,filth,B,0.04548278
percell,Y,murder,B,0.10953948
percell,Y,sickness,B,0.040497962
percell,Y,accident,B,0.11252198
percell,Y,death,B,0.09003527
percell,Y,grief,B,0.06242361
percell,Y,poison,B,0.01636318
percell,Y,stink,B,0.0566385
percell,Y,assault,B,0.09980331
percell,Y,disaster,B,-0.016352985
percell,Y,hatred,B,0.07283312
percell,Y,pollute,B,0.025503842
percell,Y,tragedy,B,0.03992542
percell,Y,divorce,B,0.10453413
percell,Y,jail,B,0.10940178
percell,Y,poverty,B,0.0302119
percell,Y,ugly,B,0.051164825
percell,Y,cancer,B,0.064349584
percell,Y,kill,B,0.10399712
percell,Y,rotten,B,0.0074851606
percell,Y,vomit,B,0.05378442
percell,Y,agony,B,0.027586108
percell,Y,prison,B,0.12389725
theo,Y,caress,A,0.107016526
theo,Y,freedom,A,0.1460412
theo,Y,health,A,0.026982928
theo,Y,love,A,0.06350335
theo,Y,peace,A,0.11492053
theo,Y,cheer,A,-0.04386386
theo,Y,friend,A,0.08815987
theo,Y,heaven,A,0.23259811
theo,Y,loyal,A,0.015497797
theo,Y,pleasure,A,0.04461109
theo,Y,diamond,A,0.011371117
theo,Y,gentle,A,0.055354282
theo,Y,honest,A,0.12261639
theo,Y,lucky,A,-0.03221767
theo,Y,rainbow,A,0.16155858
theo,Y,diploma,A,0.02440817
theo,Y,gift,A,0.08869821
theo,Y,honor,A,-0.05711173
theo,Y,miracle,A,0.15258448
theo,Y,sunrise,A,0.06703104
theo,Y,family,A,-0.04215595
theo,Y,happy,A,-0.011684599
theo,Y,laughter,A,0.05518017
theo,Y,paradise,A,0.18866697
theo,Y,vacation,A,0.037980076
theo,Y,abuse,B,0.07202978
theo,Y,crash,B,0.0409067
theo,Y,filth,B,0.11717116
theo,Y,murder,B,0.06560575
theo,Y,sickness,B,0.088861465
theo,Y,accident,B,-0.014106975
theo,Y,death,B,0.05189301
theo,Y,grief,B,-0.037943874
theo,Y,poison,B,0.092820145
theo,Y,stink,B,0.18487404
theo,Y,assault,B,0.05751788
theo,Y,disaster,B,0.028736232
theo,Y,hatred,B,0.149635
theo,Y,pollute,B,0.08422139
theo,Y,tragedy,B,-0.0009603666
theo,Y,divorce,B,0.1160258
theo,Y,jail,B,0.095023945
theo,Y,poverty,B,-0.011832746
theo,Y,ugly,B,0.12911542
theo,Y,cancer,B,-0.06475202
theo,Y,kill,B,0.1061817
theo,Y,rotten,B,0.12133706
theo,Y,vomit,B,0.115763046
theo,Y,agony,B,0.046771675
theo,Y,prison,B,0.060386777
alphonse,Y,caress,A,0.13036993
alphonse,Y,freedom,A,-0.002706075
alphonse,Y,health,A,0.040877588
alphonse,Y,love,A,0.08716301
alphonse,Y,peace,A,0.07460537
alphonse,Y,cheer,A,-0.0030030862
alphonse,Y,friend,A,0.12370067
alphonse,Y,heaven,A,0.052275654
alphonse,Y,loyal,A,0.09445824
alphonse,Y,pleasure,A,-0.005044709
alphonse,Y,diamond,A,0.035953853
alphonse,Y,gentle,A,0.097521804
alphonse,Y,honest,A,-0.03333347
alphonse,Y,lucky,A,0.04047899
alphonse,Y,rainbow,A,0.02041184
alphonse,Y,diploma,A,0.052442223
alphonse,Y,gift,A,0.051621377
alphonse,Y,honor,A,0.05104689
alphonse,Y,miracle,A,0.048423406
alphonse,Y,sunrise,A,-0.017859142
alphonse,Y,family,A,0.111666165
alphonse,Y,happy,A,0.06266717
alphonse,Y,laughter,A,0.0369169
alphonse,Y,paradise,A,-0.0006935563
alphonse,Y,vacation,A,0.029183138
alphonse,Y,abuse,B,0.05062442
alphonse,Y,crash,B,0.00042287924
alphonse,Y,filth,B,0.0023011998
alphonse,Y,murder,B,0.10056657
alphonse,Y,sickness,B,0.010012202
alphonse,Y,accident,B,0.05144682
alphonse,Y,death,B,0.10851459
alphonse,Y,grief,B,0.092910774
alphonse,Y,poison,B,0.04179412
alphonse,Y,stink,B,-0.017438112
alphonse,Y,assault,B,0.06601505
alphonse,Y,disaster,B,0.04808278
alphonse,Y,hatred,B,0.004951859
alphonse,Y,pollute,B,0.04419806
alphonse,Y,tragedy,B,0.08824871
alphonse,Y,divorce,B,0.023811556
alphonse,Y,jail,B,0.10298114
alphonse,Y,poverty,B,0.034388866
alphonse,Y,ugly,B,-0.008380291
alphonse,Y,cancer,B,0.031349994
alphonse,Y,kill,B,0.05505055
alphonse,Y,rotten,B,0.046238508
alphonse,Y,vomit,B,0.040992398
alphonse,Y,agony,B,0.07607564
alphonse,Y,prison,B,0.08430222
jerome,Y,caress,A,0.09024728
jerome,Y,freedom,A,0.07653071
jerome,Y,health,A,-0.009398143
jerome,Y,love,A,0.07649964
jerome,Y,peace,A,0.054506045
jerome,Y,cheer,A,-0.0047915573
jerome,Y,friend,A,0.10230356
jerome,Y,heaven,A,0.15704715
jerome,Y,loyal,A,0.02193747
jerome,Y,pleasure,A,0.06398958
jerome,Y,diamond,A,0.05439546
jerome,Y,gentle,A,0.05303966
jerome,Y,honest,A,0.1170221
jerome,Y,lucky,A,0.028834445
jerome,Y,rainbow,A,0.14782628
jerome,Y,diploma,A,0.03381466
jerome,Y,gift,A,0.009590502
jerome,Y,honor,A,-0.029908752
jerome,Y,miracle,A,0.028512882
jerome,Y,sunrise,A,0.12739122
jerome,Y,family,A,-0.0095080575
jerome,Y,happy,A,0.05527061
jerome,Y,laughter,A,-0.011975274
jerome,Y,paradise,A,0.08431561
jerome,Y,vacation,A,-0.024381693
jerome,Y,abuse,B,0.029141232
jerome,Y,crash,B,-0.023403717
jerome,Y,filth,B,0.07877209
jerome,Y,murder,B,0.015352553
jerome,Y,sickness,B,0.04202602
jerome,Y,accident,B,-0.02282687
jerome,Y,death,B,0.018872926
jerome,Y,grief,B,-0.019392587
jerome,Y,poison,B,-0.03180327
jerome,Y,stink,B,0.063264154
jerome,Y,assault,B,-0.009228699
jerome,Y,disaster,B,0.024537425
jerome,Y,hatred,B,0.08716124
jerome,Y,pollute,B,0.0051036337
jerome,Y,tragedy,B,-0.031316858
jerome,Y,divorce,B,0.10052308
jerome,Y,jail,B,0.10796633
jerome,Y,poverty,B,0.019469438
jerome,Y,ugly,B,0.02353776
jerome,Y,cancer,B,-0.04252368
jerome,Y,kill,B,0.045488473
jerome,Y,rotten,B,0.09772204
jerome,Y,vomit,B,0.041566454
jerome,Y,agony,B,0.023987342
jerome,Y,prison,B,0.07823337
leroy,Y,caress,A,0.11192807
leroy,Y,freedom,A,0.025758246
leroy,Y,health,A,-0.08972477
leroy,Y,love,A,0.21114938
leroy,Y,peace,A,0.027984945
leroy,Y,cheer,A,0.05957619
leroy,Y,friend,A,0.17011566
leroy,Y,heaven,A,0.2192555
leroy,Y,loyal,A,-0.04372318
leroy,Y,pleasure,A,0.07175581
leroy,Y,diamond,A,0.044364464
leroy,Y,gentle,A,0.06290239
leroy,Y,honest,A,0.10425442
leroy,Y,lucky,A,0.113731116
leroy,Y,rainbow,A,0.17090571
leroy,Y,diploma,A,0.056607947
leroy,Y,gift,A,0.07511752
leroy,Y,honor,A,0.014270074
leroy,Y,miracle,A,0.052039824
leroy,Y,sunrise,A,0.056481596
leroy,Y,family,A,0.043653
leroy,Y,happy,A,0.111002326
leroy,Y,laughter,A,0.07090878
leroy,Y,paradise,A,0.15041785
leroy,Y,vacation,A,-0.0007068176
leroy,Y,abuse,B,0.0028690048
leroy,Y,crash,B,-0.021372523
leroy,Y,filth,B,0.1395859
leroy,Y,murder,B,-0.010015866
leroy,Y,sickness,B,0.04033946
leroy,Y,accident,B,-0.027312214
leroy,Y,death,B,-0.0021744221
leroy,Y,grief,B,0.009220233
leroy,Y,poison,B,0.03675127
leroy,Y,stink,B,0.21749614
leroy,Y,assault,B,-0.09244126
leroy,Y,disaster,B,-0.056993995
leroy,Y,hatred,B,0.06371509
leroy,Y,pollute,B,0.042127784
leroy,Y,tragedy,B,-0.06646871
leroy,Y,divorce,B,0.043391798
leroy,Y,jail,B,0.040436376
leroy,Y,poverty,B,-0.010505164
leroy,Y,ugly,B,0.10037682
leroy,Y,cancer,B,-0.030593311
leroy,Y,kill,B,-0.010097656
leroy,Y,rotten,B,0.15284808
leroy,Y,vomit,B,0.18267305
leroy,Y,agony,B,0.07223919
leroy,Y,prison,B,-0.01828606
rasaan,Y,caress,A,0.12381564
rasaan,Y,freedom,A,-0.01233083
rasaan,Y,health,A,0.046383258
rasaan,Y,love,A,0.09993895
rasaan,Y,peace,A,0.06417387
rasaan,Y,cheer,A,0.060692042
rasaan,Y,friend,A,0.22636573
rasaan,Y,heaven,A,0.06018617
rasaan,Y,loyal,A,0.0030612058
rasaan,Y,pleasure,A,-0.024040101
rasaan,Y,diamond,A,0.069971725
rasaan,Y,gentle,A,0.15279426
rasaan,Y,honest,A,0.010631939
rasaan,Y,lucky,A,0.06831496
rasaan,Y,rainbow,A,0.122903466
rasaan,Y,diploma,A,0.1287321
rasaan,Y,gift,A,0.002826491
rasaan,Y,honor,A,0.05244246
rasaan,Y,miracle,A,0.05590094
rasaan,Y,sunrise,A,0.08267442
rasaan,Y,family,A,0.18226838
rasaan,Y,happy,A,0.10518455
rasaan,Y,laughter,A,0.1324454
rasaan,Y,paradise,A,0.017005898
rasaan,Y,vacation,A,-0.008578613
rasaan,Y,abuse,B,0.01965221
rasaan,Y,crash,B,0.13617939
rasaan,Y,filth,B,-0.0018219324
rasaan,Y,murder,B,0.17336324
rasaan,Y,sickness,B,0.07577021
rasaan,Y,accident,B,0.13287033
rasaan,Y,death,B,0.18703032
rasaan,Y,grief,B,0.13448565
rasaan,Y,poison,B,-0.0008078562
rasaan,Y,stink,B,0.04621828
rasaan,Y,assault,B,0.13515201
rasaan,Y,disaster,B,-0.0408406
rasaan,Y,hatred,B,0.039753266
rasaan,Y,pollute,B,-0.01193556
rasaan,Y,tragedy,B,0.082991004
rasaan,Y,divorce,B,0.07103165
rasaan,Y,jail,B,0.12768425
rasaan,Y,poverty,B,0.04011797
rasaan,Y,ugly,B,0.050730657
rasaan,Y,cancer,B,0.036180813
rasaan,Y,kill,B,0.09904551
rasaan,Y,rotten,B,-0.049517043
rasaan,Y,vomit,B,0.1415362
rasaan,Y,agony,B,0.07710356
rasaan,Y,prison,B,0.18746884
torrance,Y,caress,A,0.02107334
torrance,Y,freedom,A,-0.032691386
torrance,Y,health,A,0.019440511
torrance,Y,love,A,0.010222228
torrance,Y,peace,A,0.0061177723
torrance,Y,cheer,A,0.071075924
torrance,Y,friend,A,0.09372501
torrance,Y,heaven,A,0.004746471
torrance,Y,loyal,A,0.0034598538
torrance,Y,pleasure,A,0.013337179
torrance,Y,diamond,A,-0.036476217
torrance,Y,gentle,A,0.044839207
torrance,Y,honest,A,0.008663982
torrance,Y,lucky,A,0.05160088
torrance,Y,rainbow,A,0.11055766
torrance,Y,diploma,A,0.0237532
torrance,Y,gift,A,0.047757067
torrance,Y,honor,A,0.031794462
torrance,Y,miracle,A,0.061451364
torrance,Y,sunrise,A,-0.009915284
torrance,Y,family,A,0.07239748
torrance,Y,happy,A,0.030021511
torrance,Y,laughter,A,0.05527198
torrance,Y,paradise,A,0.06181335
torrance,Y,vacation,A,0.038674086
torrance,Y,abuse,B,0.023013538
torrance,Y,crash,B,0.028230768
torrance,Y,filth,B,-0.036275852
torrance,Y,murder,B,0.018723916
torrance,Y,sickness,B,0.058188077
torrance,Y,accident,B,0.035554867
torrance,Y,death,B,0.07991961
torrance,Y,grief,B,0.05671926
torrance,Y,poison,B,0.06802089
torrance,Y,stink,B,-0.009341749
torrance,Y,assault,B,0.00083816214
torrance,Y,disaster,B,0.029440237
torrance,Y,hatred,B,0.018070472
torrance,Y,pollute,B,-0.003852543
torrance,Y,tragedy,B,0.0051449034
torrance,Y,divorce,B,0.07416308
torrance,Y,jail,B,0.022633083
torrance,Y,poverty,B,-0.025616916
torrance,Y,ugly,B,0.002858294
torrance,Y,cancer,B,0.08346539
torrance,Y,kill,B,0.042525455
torrance,Y,rotten,B,-0.020317752
torrance,Y,vomit,B,-0.0020743397
torrance,Y,agony,B,0.021736067
torrance,Y,prison,B,0.031640764
darnell,Y,caress,A,0.049283575
darnell,Y,freedom,A,0.070157245
darnell,Y,health,A,-0.0060705827
darnell,Y,love,A,0.09067373
darnell,Y,peace,A,0.050249774
darnell,Y,cheer,A,0.063278444
darnell,Y,friend,A,0.11928241
darnell,Y,heaven,A,0.106418304
darnell,Y,loyal,A,0.043021303
darnell,Y,pleasure,A,0.048246518
darnell,Y,diamond,A,0.0038495902
darnell,Y,gentle,A,0.05349104
darnell,Y,honest,A,0.09059512
darnell,Y,lucky,A,0.118929975
darnell,Y,rainbow,A,0.11742841
darnell,Y,diploma,A,0.043577835
darnell,Y,gift,A,0.06627763
darnell,Y,honor,A,0.05398082
darnell,Y,miracle,A,0.04219722
darnell,Y,sunrise,A,-0.00025545002
darnell,Y,family,A,0.10507677
darnell,Y,happy,A,0.13826343
darnell,Y,laughter,A,0.08431964
darnell,Y,paradise,A,0.03939774
darnell,Y,vacation,A,0.011477454
darnell,Y,abuse,B,0.02793187
darnell,Y,crash,B,0.04264844
darnell,Y,filth,B,0.059249867
darnell,Y,murder,B,0.08718334
darnell,Y,sickness,B,0.040280398
darnell,Y,accident,B,0.035799474
darnell,Y,death,B,0.120330445
darnell,Y,grief,B,0.061805423
darnell,Y,poison,B,-0.0008396519
darnell,Y,stink,B,0.06775645
darnell,Y,assault,B,0.10653744
darnell,Y,disaster,B,0.010016593
darnell,Y,hatred,B,0.1271461
darnell,Y,pollute,B,-0.0020536582
darnell,Y,tragedy,B,-0.0012379492
darnell,Y,divorce,B,-0.009028432
darnell,Y,jail,B,0.14624903
darnell,Y,poverty,B,0.07642147
darnell,Y,ugly,B,0.10155793
darnell,Y,cancer,B,0.040769756
darnell,Y,kill,B,0.1099731
darnell,Y,rotten,B,0.031641863
darnell,Y,vomit,B,0.11114603
darnell,Y,agony,B,0.08093855
darnell,Y,prison,B,0.13785458
lamar,Y,caress,A,0.20104632
lamar,Y,freedom,A,0.012851562
lamar,Y,health,A,0.0007241496
lamar,Y,love,A,0.2302963
lamar,Y,peace,A,0.009139496
lamar,Y,cheer,A,0.12273629
lamar,Y,friend,A,0.16420427
lamar,Y,heaven,A,0.20753568
lamar,Y,loyal,A,-0.049476873
lamar,Y,pleasure,A,0.028288256
lamar,Y,diamond,A,0.06974924
lamar,Y,gentle,A,0.060212158
lamar,Y,honest,A,0.13154002
lamar,Y,lucky,A,0.20104606
lamar,Y,rainbow,A,0.17706905
lamar,Y,diploma,A,0.09230202
lamar,Y,gift,A,0.07259783
lamar,Y,honor,A,-0.043246206
lamar,Y,miracle,A,0.13374636
lamar,Y,sunrise,A,0.03913955
lamar,Y,family,A,0.04999397
lamar,Y,happy,A,0.1561824
lamar,Y,laughter,A,0.090218656
lamar,Y,paradise,A,0.12342728
lamar,Y,vacation,A,0.048367124
lamar,Y,abuse,B,-0.03158501
lamar,Y,crash,B,-0.008158353
lamar,Y,filth,B,0.0754301
lamar,Y,murder,B,-0.020914417
lamar,Y,sickness,B,0.11090774
lamar,Y,accident,B,0.0061875754
lamar,Y,death,B,-0.024156973
lamar,Y,grief,B,0.00820671
lamar,Y,poison,B,0.04390378
lamar,Y,stink,B,0.17285502
lamar,Y,assault,B,-0.025754545
lamar,Y,disaster,B,0.01724059
lamar,Y,hatred,B,0.06835608
lamar,Y,pollute,B,0.052843835
lamar,Y,tragedy,B,-0.03098757
lamar,Y,divorce,B,0.10124073
lamar,Y,jail,B,0.08049565
lamar,Y,poverty,B,-0.007341783
lamar,Y,ugly,B,0.21668808
lamar,Y,cancer,B,-0.055293657
lamar,Y,kill,B,0.12370852
lamar,Y,rotten,B,0.16358873
lamar,Y,vomit,B,0.16881102
lamar,Y,agony,B,0.041813277
lamar,Y,prison,B,0.06253934
lionel,Y,caress,A,0.19937733
lionel,Y,freedom,A,0.004401268
lionel,Y,health,A,0.02330015
lionel,Y,love,A,0.14535864
lionel,Y,peace,A,-0.017057266
lionel,Y,cheer,A,0.027847635
lionel,Y,friend,A,0.13624631
lionel,Y,heaven,A,0.11293639
lionel,Y,loyal,A,-0.035198472
lionel,Y,pleasure,A,0.043504965
lionel,Y,diamond,A,0.096570924
lionel,Y,gentle,A,0.0663937
lionel,Y,honest,A,0.024609996
lionel,Y,lucky,A,0.16971913
lionel,Y,rainbow,A,0.053682733
lionel,Y,diploma,A,0.06653667
lionel,Y,gift,A,0.13242665
lionel,Y,honor,A,0.0014922644
lionel,Y,miracle,A,0.06605363
lionel,Y,sunrise,A,0.04432343
lionel,Y,family,A,0.006971875
lionel,Y,happy,A,0.03441085
lionel,Y,laughter,A,0.0048787026
lionel,Y,paradise,A,0.16093178
lionel,Y,vacation,A,0.15267819
lionel,Y,abuse,B,-0.0063436255
lionel,Y,crash,B,0.02026536
lionel,Y,filth,B,0.117479764
lionel,Y,murder,B,-0.008629114
lionel,Y,sickness,B,0.0852197
lionel,Y,accident,B,0.089446984
lionel,Y,death,B,-0.032667313
lionel,Y,grief,B,-0.050060052
lionel,Y,poison,B,0.039587796
lionel,Y,stink,B,0.14809689
lionel,Y,assault,B,-0.007806903
lionel,Y,disaster,B,0.010584372
lionel,Y,hatred,B,-0.008036916
lionel,Y,pollute,B,0.14478989
lionel,Y,tragedy,B,0.01103146
lionel,Y,divorce,B,0.042333
lionel,Y,jail,B,-0.0636117
lionel,Y,poverty,B,-0.04162621
lionel,Y,ugly,B,0.11585301
lionel,Y,cancer,B,0.0030138283
lionel,Y,kill,B,0.057347484
lionel,Y,rotten,B,0.14086841
lionel,Y,vomit,B,0.09630396
lionel,Y,agony,B,-0.026349295
lionel,Y,prison,B,-0.08400228
rashaun,Y,caress,A,0.16036387
rashaun,Y,freedom,A,0.08276667
rashaun,Y,health,A,-0.0447056
rashaun,Y,love,A,0.07789345
rashaun,Y,peace,A,0.07799656
rashaun,Y,cheer,A,0.05330779
rashaun,Y,friend,A,0.10393406
rashaun,Y,heaven,A,0.09142498
rashaun,Y,loyal,A,-0.043918945
rashaun,Y,pleasure,A,0.0399588
rashaun,Y,diamond,A,0.06295041
rashaun,Y,gentle,A,0.06990092
rashaun,Y,honest,A,0.06756981
rashaun,Y,lucky,A,0.03288856
rashaun,Y,rainbow,A,0.030114358
rashaun,Y,diploma,A,0.09950156
rashaun,Y,gift,A,0.022229519
rashaun,Y,honor,A,0.025127895
rashaun,Y,miracle,A,0.08191236
rashaun,Y,sunrise,A,0.11197394
rashaun,Y,family,A,0.107193634
rashaun,Y,happy,A,0.048148002
rashaun,Y,laughter,A,0.07986088
rashaun,Y,paradise,A,0.059186593
rashaun,Y,vacation,A,0.039185554
rashaun,Y,abuse,B,0.06289568
rashaun,Y,crash,B,0.064641476
rashaun,Y,filth,B,0.04606415
rashaun,Y,murder,B,0.1642309
rashaun,Y,sickness,B,-0.021210395
rashaun,Y,accident,B,0.08850363
rashaun,Y,death,B,0.12799208
rashaun,Y,grief,B,0.10019569
rashaun,Y,poison,B,-0.026305234
rashaun,Y,stink,B,0.025075616
rashaun,Y,assault,B,0.20052092
rashaun,Y,disaster,B,-0.048775148
rashaun,Y,hatred,B,0.011386825
rashaun,Y,pollute,B,0.01025629
rashaun,Y,tragedy,B,0.08252658
rashaun,Y,divorce,B,-0.0358468
rashaun,Y,jail,B,0.15289274
rashaun,Y,poverty,B,0.14449556
rashaun,Y,ugly,B,0.024993796
rashaun,Y,cancer,B,-0.0007381327
rashaun,Y,kill,B,0.051443364
rashaun,Y,rotten,B,-0.058535695
rashaun,Y,vomit,B,0.035848215
rashaun,Y,agony,B,0.09615422
rashaun,Y,prison,B,0.12602454
deion,Y,caress,A,0.11750952
deion,Y,freedom,A,0.07492132
deion,Y,health,A,-0.03285733
deion,Y,love,A,0.19431327
deion,Y,peace,A,0.06112823
deion,Y,cheer,A,0.12770525
deion,Y,friend,A,0.20908132
deion,Y,heaven,A,0.1486085
deion,Y,loyal,A,-0.03877282
deion,Y,pleasure,A,0.13110706
deion,Y,diamond,A,0.12238451
deion,Y,gentle,A,0.034070928
deion,Y,honest,A,0.1218992
deion,Y,lucky,A,0.10270831
deion,Y,rainbow,A,0.14330196
deion,Y,diploma,A,0.097668864
deion,Y,gift,A,0.08835237
deion,Y,honor,A,0.11241796
deion,Y,miracle,A,0.059363037
deion,Y,sunrise,A,0.054885857
deion,Y,family,A,0.14872769
deion,Y,happy,A,0.12717187
deion,Y,laughter,A,0.09046816
deion,Y,paradise,A,0.08616314
deion,Y,vacation,A,0.10162275
deion,Y,abuse,B,0.054177165
deion,Y,crash,B,0.00037658887
deion,Y,filth,B,0.04959671
deion,Y,murder,B,0.17913109
deion,Y,sickness,B,0.05453458
deion,Y,accident,B,0.08219281
deion,Y,death,B,0.10590465
deion,Y,grief,B,0.11779273
deion,Y,poison,B,0.0106965285
deion,Y,stink,B,0.17125215
deion,Y,assault,B,0.08231708
deion,Y,disaster,B,0.0035902688
deion,Y,hatred,B,0.07491527
deion,Y,pollute,B,0.018636072
deion,Y,tragedy,B,0.0900507
deion,Y,divorce,B,0.08449249
deion,Y,jail,B,0.1299763
deion,Y,poverty,B,0.10563421
deion,Y,ugly,B,0.088444255
deion,Y,cancer,B,0.028556842
deion,Y,kill,B,0.093976706
deion,Y,rotten,B,0.059474945
deion,Y,vomit,B,0.113766246
deion,Y,agony,B,0.065614365
deion,Y,prison,B,0.09675567
lamont,Y,caress,A,0.0053764847
lamont,Y,freedom,A,0.06939852
lamont,Y,health,A,-0.040085927
lamont,Y,love,A,0.045346256
lamont,Y,peace,A,0.04972815
lamont,Y,cheer,A,0.034777455
lamont,Y,friend,A,0.14814883
lamont,Y,heaven,A,0.02850083
lamont,Y,loyal,A,0.047910664
lamont,Y,pleasure,A,-0.0030549504
lamont,Y,diamond,A,-0.014722438
lamont,Y,gentle,A,0.062697284
lamont,Y,honest,A,0.10437364
lamont,Y,lucky,A,0.009124807
lamont,Y,rainbow,A,0.009507098
lamont,Y,diploma,A,0.046065688
lamont,Y,gift,A,0.04798225
lamont,Y,honor,A,0.008631151
lamont,Y,miracle,A,-0.039470553
lamont,Y,sunrise,A,0.01693963
